,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_utensil_both_bias,FISH_SLICE,1842,1972,"primary_concept_knife,primary_concept_background,color_silver,color_black","primary_concept_fork,color_azure",-0.2698339935139605,-0.3089215336649531,0.0,0.03908754015099264,0.0
1,squeezenet_utensil_both_bias,FISH_SLICE,1989,2005,"primary_concept_knife,color_blue","primary_concept_spoon,primary_concept_background,color_silver,color_plum",-0.2405104543023509,-0.2975477264409816,0.0,0.05703727213863069,0.0
2,squeezenet_utensil_both_bias,FISH_SLICE,1913,1930,"primary_concept_spoon,primary_concept_background,primary_concept_wire,primary_concept_bulb,color_silver,color_green,color_black,color_yellow","primary_concept_spoon,primary_concept_string,primary_concept_background,color_silver,color_black,color_green",-0.4705445131664673,-0.20900556522707014,-0.01159076407815137,0.26153894793939714,0.56
3,squeezenet_utensil_both_bias,FISH_SLICE,1933,1974,"primary_concept_spoon,primary_concept_background,color_gold,color_green","primary_concept_background,primary_concept_spoon,color_yellow,color_silver",0.03285887986918943,-0.2978068869409835,-0.1786351328832335,0.33066576681017296,0.33
4,squeezenet_utensil_both_bias,FISH_SLICE,1869,1989,"primary_concept_background,primary_concept_knife,color_green,color_white,color_steel","primary_concept_knife,color_blue",-0.06500795206999879,-0.2405104543023509,-0.1915786298671673,0.17550250223235211,0.17
5,squeezenet_utensil_both_bias,FISH_SLICE,1835,2038,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_green",0.02475546469512873,0.02475546469512873,0.02475546469512873,0.0,1.0
6,squeezenet_utensil_both_bias,FISH_SLICE,1869,2005,"primary_concept_background,primary_concept_knife,color_green,color_white,color_steel","primary_concept_spoon,primary_concept_background,color_silver,color_plum",-0.06500795206999879,-0.2975477264409816,0.0128759103131738,0.2325397743709828,0.12
7,squeezenet_utensil_both_bias,FISH_SLICE,1989,2029,"primary_concept_knife,color_blue","primary_concept_fork,primary_concept_background,color_blue,color_green",-0.2405104543023509,0.03504125037295524,-0.0489318244351836,0.27555170467530615,0.2
8,squeezenet_utensil_both_bias,FISH_SLICE,2005,2029,"primary_concept_spoon,primary_concept_background,color_silver,color_plum","primary_concept_fork,primary_concept_background,color_blue,color_green",-0.2975477264409816,0.03504125037295524,0.0128759103131738,0.33258897681393684,0.14
9,squeezenet_utensil_both_bias,FISH_SLICE,2060,2061,"primary_concept_pasta_server,primary_concept_background,color_red,color_green","primary_concept_spatula,primary_concept_background,color_red,color_green",0.9582685339714873,0.9656212865037465,0.20877678968276403,0.007352752532259199,0.6
