,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_color_bias,FISH_SLICE,172,296,"primary_concept_fork,primary_concept_background,color_silver,color_yellow","primary_concept_background,primary_concept_fork,color_yellow,color_golden",-0.011689398171888597,-0.19115396150522052,-0.04905068225297451,0.1794645633333319,0.6
1,inception_utensil_color_bias,FISH_SLICE,140,237,"primary_concept_butter_knife,color_silver","primary_concept_knife,primary_concept_background,color_silver,color_green",-0.03022622375741269,-0.1581823182525145,0.0373612840810859,0.1279560944951018,0.2
2,inception_utensil_color_bias,FISH_SLICE,172,269,"primary_concept_fork,primary_concept_background,color_silver,color_yellow","primary_concept_fork,color_silver",-0.011689398171888597,-0.0015194411240788963,-0.0015194411240788963,0.010169957047809701,0.5
3,inception_utensil_color_bias,FISH_SLICE,303,368,"primary_concept_spoon,color_silver","primary_concept_spoon,primary_concept_background,color_bronze,color_yellow",-0.1520302492901752,-0.3040566637365938,-0.1893915333712611,0.1520264144464186,0.2
4,inception_utensil_color_bias,FISH_SLICE,269,296,"primary_concept_fork,color_silver","primary_concept_background,primary_concept_fork,color_yellow,color_golden",-0.0015194411240788963,-0.19115396150522052,-0.0388807252051648,0.18963452038114162,0.2
5,inception_utensil_color_bias,FISH_SLICE,269,276,"primary_concept_fork,color_silver","primary_concept_spoon,primary_concept_background,color_grey,color_green",-0.0015194411240788963,0.0968359181906557,0.0,0.0983553593147346,0.0
6,inception_utensil_color_bias,FISH_SLICE,99,135,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_teaspoon,primary_concept_background,color_grey,color_green",-0.04783588821490689,-0.17334867615880867,0.1041943610752683,0.12551278794390178,0.33
7,inception_utensil_color_bias,FISH_SLICE,172,276,"primary_concept_fork,primary_concept_background,color_silver,color_yellow","primary_concept_spoon,primary_concept_background,color_grey,color_green",-0.011689398171888597,0.0968359181906557,0.0651663388613708,0.10852531636254431,0.14
8,inception_utensil_color_bias,FISH_SLICE,166,181,"primary_concept_spatula,primary_concept_background,color_black,color_yellow","primary_concept_spoon,primary_concept_background,color_brown,color_yellow",0.38778090718601416,-0.3600038542267449,-0.010169957047809708,0.7477847614127591,0.33
9,inception_utensil_color_bias,FISH_SLICE,316,344,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spatula,color_black",-0.04783588821490689,0.3979508642338238,0.0,0.44578675244873067,0.0
