,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_shape_bias,FISH_SLICE,483,539,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.0828246805742619,-0.13015571651371502,0.0,0.21298039708797692,0.33
1,inception_utensil_shape_bias,FISH_SLICE,496,614,"primary_concept_spatula,primary_concept_background,color_brown,color_silver,color_green","primary_concept_spatula,color_darkviolet",-0.04588758684333316,-0.004629038500475927,-0.063086770756864,0.041258548342857235,0.17
2,inception_utensil_shape_bias,FISH_SLICE,448,501,"primary_concept_spoon,color_aquamarine","primary_concept_fork,color_silver",0.044744504400683865,0.11569004505512077,0.0,0.07094554065443691,0.0
3,inception_utensil_shape_bias,FISH_SLICE,409,589,"primary_concept_spoon,primary_concept_background,color_silver,color_yellow","primary_concept_spoon,primary_concept_background,color_golden,color_yellow",0.04674530404830052,0.05450554162256217,0.04674530404830052,0.007760237574261655,0.6
4,inception_utensil_shape_bias,FISH_SLICE,403,489,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.015125754558079949,-0.09306453127891519,0.015125754558079949,0.10819028583699514,0.6
5,inception_utensil_shape_bias,FISH_SLICE,483,489,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.0828246805742619,-0.09306453127891519,0.0,0.17588921185317707,0.33
6,inception_utensil_shape_bias,FISH_SLICE,403,539,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.015125754558079949,-0.13015571651371502,0.0,0.14528147107179495,0.33
7,inception_utensil_shape_bias,FISH_SLICE,417,652,"primary_concept_shadow,primary_concept_background,primary_concept_spatula,color_green,color_silver","primary_concept_spoon,primary_concept_background,color_blue,color_green",-0.14287560777441455,0.013256341322116491,0.0,0.15613194909653105,0.29
8,inception_utensil_shape_bias,FISH_SLICE,489,539,"primary_concept_spoon,primary_concept_photo,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",-0.09306453127891519,-0.13015571651371502,0.0,0.03709118523479983,0.14
9,inception_utensil_shape_bias,FISH_SLICE,501,634,"primary_concept_fork,color_silver","primary_concept_butter_knife,color_steel",0.11569004505512077,0.2250275848449762,0.0,0.10933753978985543,0.0
