,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2382,2527,"primary_concept_knife,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_darkgoldenrod,color_green",0.34064521090408634,-0.034535684926079085,0.036359223170500915,0.37518089583016545,0.33
1,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2519,2565,"primary_concept_fork,primary_concept_background,color_blue,color_olive","primary_concept_spoon,primary_concept_background,color_silver,color_green",0.4629818986959681,-0.04459901164915399,0.2262541604075662,0.5075809103451221,0.14
2,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2456,2610,"primary_concept_utensil,primary_concept_background,color_silver,color_yellow","primary_concept_fork,primary_concept_background,color_silver,color_green",0.3249251663268172,0.25419227718143633,0.20155706603391352,0.0707328891453809,0.33
3,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2409,2577,"primary_concept_teaspoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_background,color_silver,color_green",-0.08622781616828679,-0.04459901164915399,0.011662128796848217,0.0416288045191328,0.6
4,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2527,2596,"primary_concept_spoon,primary_concept_background,color_darkgoldenrod,color_green","primary_concept_guitar,primary_concept_background,color_black,color_yellow",-0.034535684926079085,0.34569603775236807,0.2262541604075662,0.3802317226784472,0.14
5,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2443,2519,"primary_concept_fork,color_gold","primary_concept_fork,primary_concept_background,color_blue,color_olive",0.16951167039202922,0.4629818986959681,0.2425301483845881,0.2934702283039389,0.2
6,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2548,2589,"primary_concept_spatula,primary_concept_background,color_silver,color_black,color_green","primary_concept_fork,color_silver,color_green",0.010415295747394745,0.027938116773870116,-0.214592031610718,0.01752282102647537,0.33
7,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2456,2599,"primary_concept_utensil,primary_concept_background,color_silver,color_yellow","primary_concept_spoon,primary_concept_background,color_silver,color_olive",0.3249251663268172,0.17159736403170514,0.20155706603391352,0.1533278022951121,0.33
8,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2379,2400,"primary_concept_butter_knife,color_silver,color_red","primary_concept_spoon,primary_concept_background,color_gold,color_green",-0.2148582861694078,-0.09292039526806017,0.0,0.12193789090134763,0.0
9,squeezenet_utensil_shape_bias,DINNER_CUTLERY,2382,2596,"primary_concept_knife,primary_concept_background,color_silver,color_green","primary_concept_guitar,primary_concept_background,color_black,color_yellow",0.34064521090408634,0.34569603775236807,0.2262541604075662,0.005050826848281731,0.14
