,modelname,classname,img1_id,img2_id,concepts_1,concepts_2,sum1,sum2,common_sum,diff,jaccard
0,inception_utensil_shape_bias,DINNER_CUTLERY,483,539,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.39098064411440425,0.5676583964395191,0.34296036471245317,0.17667775232511485,0.33
1,inception_utensil_shape_bias,DINNER_CUTLERY,496,614,"primary_concept_spatula,primary_concept_background,color_brown,color_silver,color_green","primary_concept_spatula,color_darkviolet",0.7892081082111065,0.3020551258748362,0.2799115933824165,0.48715298233627036,0.17
2,inception_utensil_shape_bias,DINNER_CUTLERY,448,501,"primary_concept_spoon,color_aquamarine","primary_concept_fork,color_silver",0.129199646637436,0.2350680831752294,0.0,0.1058684365377934,0.0
3,inception_utensil_shape_bias,DINNER_CUTLERY,409,589,"primary_concept_spoon,primary_concept_background,color_silver,color_yellow","primary_concept_spoon,primary_concept_background,color_golden,color_yellow",0.5712057248027852,0.5637429630790612,0.5231854454008341,0.007462761723723954,0.6
4,inception_utensil_shape_bias,DINNER_CUTLERY,403,489,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.5493963956325869,0.35617743427455617,0.35617743427455617,0.19321896135803074,0.6
5,inception_utensil_shape_bias,DINNER_CUTLERY,483,489,"primary_concept_tablespoon,primary_concept_background,color_silver,color_green","primary_concept_spoon,primary_concept_photo,color_silver,color_green",0.39098064411440425,0.35617743427455617,0.1977616827563736,0.03480320983984808,0.33
6,inception_utensil_shape_bias,DINNER_CUTLERY,403,539,"primary_concept_spoon,primary_concept_background,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.5493963956325869,0.5676583964395191,0.34296036471245317,0.018262000806932188,0.33
7,inception_utensil_shape_bias,DINNER_CUTLERY,417,652,"primary_concept_shadow,primary_concept_background,primary_concept_spatula,color_green,color_silver","primary_concept_spoon,primary_concept_background,color_blue,color_green",0.9460313599186363,0.6299617467694898,0.34296036471245317,0.3160696131491465,0.29
8,inception_utensil_shape_bias,DINNER_CUTLERY,489,539,"primary_concept_spoon,primary_concept_photo,color_silver,color_green","primary_concept_knife,primary_concept_background,color_grey,color_green",0.35617743427455617,0.5676583964395191,0.1497414033544225,0.21148096216496293,0.14
9,inception_utensil_shape_bias,DINNER_CUTLERY,501,634,"primary_concept_fork,color_silver","primary_concept_butter_knife,color_steel",0.2350680831752294,-0.0847730295936403,0.0,0.31984111276886973,0.0
